Crater,Lat,Lon,Mean Diameter,Max Diameter,Min Diameter,Mean Depth,Max Depth,Min Depth
crater_34,-1.87,279.89,51.036218327784574,59.837306573891254,44.6574821472168,4.978394290907204,5.296867077479192,4.516405993153853
crater_35,33.5,217.25,38.033244027483285,44.20873875641656,32.30863571166992,2.799926595370797,2.8769326175062133,2.7454018557874633
crater_36,24.37,335.5,37.772455583447574,41.863209438645306,35.329715728759766,4.530308807228134,4.694849415952092,4.250177785092717
crater_37,-3.08,47.02,36.68008856450235,42.18169889682254,30.064064025878906,3.801744710225781,3.8490663594700436,3.7480836934544186
crater_38,18.62,20.92,51.13036487919742,57.04380475092808,43.76683044433594,7.433557354424636,7.729194639236596,7.098264230113216
crater_39,-69.03,170.39,70.3633035989941,77.88753270648655,62.44818878173828,10.516044668782627,10.673942618001377,10.226982168782627
crater_40,-19.49,150.94,43.41846711984496,48.9538574078483,38.75422668457031,2.933758414015756,3.027355826125131,2.784069693312631
crater_41,11.91,334.53,34.30666829009159,37.30497655237662,30.729469299316406,5.323518462646916,5.637696929443791,5.115693755615666
crater_42,17.52,323.27,44.70113592290397,53.29369619587332,39.30409240722656,1.5402988880065702,1.7314919830209305,1.4123352363770323
crater_43,-15.38,328.28,36.13392054823891,38.78731024747898,35.09190368652344,4.612990765736602,4.624628135528269,4.606165000762644
crater_44,-14.87,115.35,44.26185652641065,47.253043402742684,41.463645935058594,3.3153732743309283,3.38966323201322,3.18861342732572
crater_45,55.75,357.5,36.967610420321854,41.875663785521475,32.282310485839844,3.809864369929471,3.8113749900466587,3.8083537498122837
crater_46,7.79,173.0,27.988892035833953,32.00424861169023,25.837554931640625,2.601345996343222,2.7155631187390554,2.4722159507703054
crater_47,-34.51,263.82,27.277407871771402,32.05707834078476,22.993640899658203,2.8609404184232026,3.094663848336154,2.5910948769566744
crater_48,-10.68,176.31,32.57044716460515,37.38735427154549,27.952274322509766,4.5459346662458415,4.9614009748395915,3.7736568342145915
crater_49,-28.57,9.83,27.21704720710257,30.720035947952656,22.799541473388672,1.6394762448405042,1.7667243730957125,1.4382331621582125
crater_50,-7.92,26.75,27.024111015609083,29.85482178975042,23.54828643798828,1.6471633441083213,1.8308590941575176,1.5052967463536788
crater_51,-6.3,319.67,32.140321930876986,33.74454894302998,29.090023040771484,1.7078850072959426,1.7198459474839751,1.6846286623277251
crater_52,-5.81,9.76,32.03307746859006,37.18879561353951,28.260704040527344,1.9094620100048207,1.9681238027391714,1.8798764616454946
crater_53,52.36,57.31,28.48414389960603,30.90890673756223,24.85454559326172,3.6495909006263787,3.7423948557045037,3.5604490549232537
crater_54,37.1,73.44,23.624967931558444,25.750228147290105,21.084217071533203,1.3327309504855596,1.3427203710584763,1.3208087499647263
crater_55,79.0,209.0,35.39366567700794,37.01204907181844,34.045066833496094,3.507298020424514,3.556492356362014,3.434208420815139
crater_56,21.44,13.71,22.857462468599966,27.4353659370769,18.964122772216797,3.5028009179765527,3.632398899747386,3.414228733731761
crater_57,-0.89,4.52,19.906357864317215,23.487247237192456,16.71525001525879,0.6652640540794437,0.7396048743919437,0.5877494056419437
crater_58,4.61,301.74,26.511234456384372,29.885630338621638,21.205902099609375,2.0804956540453836,2.091614225008925,2.0599674964933
crater_59,-24.0,346.55,27.970536954852324,34.63695652417821,19.30997085571289,3.256559788098874,3.2744837789842904,3.2419825582811654
crater_60,-19.26,102.14,26.314625128744254,30.117467030973774,22.178775787353516,3.232573583893933,3.2687267414460166,3.2022594562897666
crater_61,-2.08,263.1,27.041559941910304,31.923998856579622,22.218460083007812,1.590288257961845,1.6382964367530235,1.5228363535044878
crater_62,37.02,78.22,33.03485881326659,37.731999635706515,28.922449111938477,3.5558200292206266,3.5917697362518766,3.5305819921112516
crater_63,31.21,208.26,29.669688555601947,34.476072507513244,24.831871032714844,3.994049549922579,3.999207020625704,3.989929676875704
crater_64,8.4,225.72,53.4609066862315,60.041264231515974,47.674522399902344,2.582784966061581,2.756063774655331,2.450521782467831
crater_65,25.81,196.97,33.292442007410564,36.276443475567014,29.44435691833496,1.692197698322616,1.8028512709606161,1.5282941174997404
