Crater,Lat,Lon,Mean Diameter,Max Diameter,Min Diameter,Mean Depth,Max Depth,Min Depth
crater_1,-3.5,125.9,43.60544561305252,46.74095505541106,41.55706024169922,4.124253571254239,4.182165328308031,4.037776229174483
crater_2,54.9,41.7,20.77832234742183,22.025570996306307,18.917932510375977,1.3295969311547917,1.34942318441,1.3090942049178125
crater_3,11.8,88.1,21.175955196952106,23.76423671705564,19.06209945678711,1.397433244624608,1.4471785918712499,1.3509130904946005
crater_4,12.9,111.3,52.04570886732494,59.058989181897225,45.93046951293945,3.33596947263131,3.358364288712039,3.2994806217198516
crater_5,27.8,63.7,12.62223169410631,13.923286127817315,11.101312637329102,0.7425479359063445,0.7703404211642635,0.7212036880467565
crater_6,-7.7,269.2,168.78248790840897,182.32691696360502,150.70333862304688,12.461903070716724,13.023933465627806,12.01454547243145
crater_7,-43.3,325.2,64.44205094309858,66.7050087491121,61.654720306396484,4.912641732200778,4.978907511295716,4.8408438114848025
crater_8,-1.2,152.6,71.20488238995577,78.09041098532339,64.27980041503906,5.341025273420295,5.443340520347704,5.261822025659228
crater_9,0.6,114.1,74.40736783338757,83.05049741528987,64.49040222167969,7.009321786787932,7.12478214286449,6.925696788059497
crater_10,11.4,55.7,7.207741613163958,8.238356827043637,5.845676422119141,0.18709050407186587,0.24261880559359383,0.07824137022353739
crater_11,0.4,302.2,56.855852450608744,62.32647025843454,52.73500442504883,2.118977645811166,2.1271382555806895,2.1065083727681895
crater_12,56.0,77.5,27.12390734375825,29.99765558430085,23.644481658935547,1.3685778274373586,1.3857466493155357,1.3420454774405357
crater_13,53.3,68.1,21.454024522068,24.009492977880416,18.357280731201172,1.485918735508837,1.509692202970541,1.4599935046869916
crater_14,9.0,61.3,18.132684774779694,22.572393767878925,13.885719299316406,0.6559306873171522,0.7734582999768236,0.5755932764522811
crater_15,22.3,48.9,10.409451613341577,12.182699568675297,8.971580505371094,0.6483387453678043,0.6665475669823877,0.6202524009667627
crater_16,25.7,50.8,10.980663383824512,13.418635662194799,9.557602882385254,0.3841513388222874,0.39413567313218323,0.37706108817124573
crater_17,19.8,252.6,57.44197303204614,63.545407945891405,52.7373046875,2.7528942662515967,2.78685015817868,2.690872374975555
crater_18,-7.7,324.7,63.794242826916765,76.84561476995506,52.926368713378906,1.649185741453626,1.9328120662076742,1.4757642543451084
crater_19,26.8,333.3,33.822992703029634,36.96239775755393,30.22409439086914,1.8917405573753001,1.92142989531348,1.8764381247343351
crater_20,32.0,229.8,43.807225441519506,49.804261967372746,40.08599853515625,4.059697441022706,4.076367138258291,4.048535107008291
crater_21,35.1,248.0,16.433909397703342,20.35944029783877,13.342387199401855,1.3022061077685312,1.3092377369457893,1.2959320728832893
crater_22,-24.8,136.9,179.9856646656956,192.94239693933687,160.7398681640625,8.266369641371218,8.344501595246442,8.21608946775163
crater_23,-9.0,46.5,144.21680643655085,162.1960189454306,129.0736083984375,8.327219994395497,8.443103100038257,8.20565274369207
crater_24,31.3,161.2,143.30212093018153,151.4645365257789,135.5166778564453,3.6282143910647826,3.651092402132491,3.606353632601241
crater_25,21.6,189.2,139.5919146754343,161.0748374470549,121.29519653320312,2.2506191653649332,2.272810530924829,2.236708236002954
crater_26,11.2,41.8,105.25628392499561,122.7611890391915,90.02021789550781,5.337714378142844,5.857028529791165,4.887995791541414
crater_27,-1.7,84.4,83.27471722727687,86.84719123971543,78.78327178955078,3.7833254656269446,3.8726802366417985,3.674348589612862
crater_28,36.0,303.6,52.16161712840435,58.4032945336739,42.566280364990234,0.9708807751562555,0.9993142533004971,0.9340431340518478
crater_29,44.1,298.6,31.560703129722373,35.49553263813544,27.01930046081543,0.7418020294207963,0.8313013139020313,0.6446192491450802
crater_30,49.9,287.0,33.18548014056365,38.477657877766255,28.490497589111328,1.5448761880134139,1.5658250083918688,1.5299230047574781
crater_31,-40.0,238.1,194.44090852643944,213.5093692663461,185.46986389160156,9.037762763576646,9.355404573465876,8.783045249964289
crater_32,-10.2,234.1,95.14871350936168,100.2855493879466,89.24836730957031,7.3324182286317905,7.384533510054723,7.2993949507132925
crater_33,-6.2,333.0,136.81875549158022,149.82748684312483,120.55589294433594,8.174849879579474,8.350090410506056,8.081841652251711
crater_34,-35.1,352.0,102.92948716821036,125.48512497982708,78.59420776367188,3.9166814340649787,4.26261584615952,3.4560137817508974
crater_35,11.4,74.5,61.39414086440173,68.97659600451472,55.338958740234375,3.9195091152781365,3.954309326866678,3.861505371788553
crater_36,14.1,328.0,75.34984767080353,79.33128739362094,69.5657958984375,3.498124014613173,3.529460481084527,3.480052522100152
crater_37,58.4,181.5,68.14186722751754,83.01459944112206,53.84413146972656,2.014046806117799,2.3163523822973104,1.7621120453603396
crater_38,11.4,122.6,85.94232763579464,91.20031461101279,81.6160888671875,6.210949471987267,6.235388965802372,6.189505787091434
crater_39,4.9,136.9,81.44459176683854,109.38562477480164,55.54861068725586,5.166347950750018,5.185717126707431,5.144725820402499
crater_40,-20.8,83.9,66.61692408054265,79.8857763966112,56.5205078125,3.662476974818001,3.741146086866962,3.5607034539497704
crater_41,-56.0,256.0,67.79284984168304,73.55693133576665,58.47760009765625,2.1311800586182605,2.142664840519302,2.109553268253677
crater_42,44.5,237.5,57.38323859242191,67.71919009561545,47.6511344909668,0.9224376302050246,1.0489688874637864,0.7891811813761933
crater_43,59.3,252.4,50.12980712953553,58.486478526706954,45.3323974609375,2.294926793472532,2.4088843895154923,2.1821442628889827
crater_44,32.5,47.0,63.71971732661833,72.09574296305415,55.719329833984375,3.928233055465862,4.031348242675335,3.805450719929496
crater_45,-59.5,165.6,58.96456796520713,66.10223645714332,53.542938232421875,5.157686858156647,5.182062968807543,5.121475382682576
